,Date,Openly,Highest,Lowermost,Close,Volume,avg
1477,2000-08-09,7866.11,8048.14,7866.11,8048.14,,7957.125
1478,2000-08-10,8087.1,8105.63,7988.39,8024.69,,8047.01
1479,2000-08-11,8012.64,8082.07,7962.05,7974.65,,8022.06
1480,2000-08-14,7977.42,7982.13,7838.5,7848.87,,7910.315
1481,2000-08-15,7883.84,7913.77,7821.74,7845.69,,7867.755
1482,2000-08-16,7870.58,8023.17,7870.58,8003.53,,7946.875
1483,2000-08-17,8059.02,8143.25,8000.46,8143.25,,8071.855
1484,2000-08-18,8192.3,8276.24,8175.35,8176.82,,8225.795
1485,2000-08-21,8232.91,8305.67,8216.42,8257.88,,8261.045
1486,2000-08-22,8244.42,8244.42,8086.66,8118.05,,8165.54
1487,2000-08-24,8162.0,8222.08,8090.18,8098.84,,8156.13
1488,2000-08-25,8120.96,8142.47,8014.95,8026.32,,8078.71
1489,2000-08-28,7985.45,7985.45,7840.75,7845.87,,7913.1
1490,2000-08-29,7769.93,7828.37,7621.13,7817.49,,7724.75
1491,2000-08-30,7784.74,7809.35,7543.16,7543.96,,7676.255
1492,2000-08-31,7458.34,7661.73,7440.81,7616.98,,7551.27
1493,2000-09-01,7659.82,7660.9,7381.01,7420.06,,7520.955
1494,2000-09-04,7758.54,7814.49,7694.71,7803.02,,7754.6
1495,2000-09-05,7829.34,7829.34,7723.14,7785.62,,7776.24
1496,2000-09-06,7725.01,7758.45,7601.23,7610.78,,7679.84
1497,2000-09-07,7467.94,7520.17,7418.52,7430.93,,7469.345
1498,2000-09-08,7457.86,7494.67,7360.5,7367.99,,7427.585
1499,2000-09-11,7297.78,7379.85,7295.88,7335.2,,7337.865
1500,2000-09-13,7279.36,7407.78,7153.23,7391.66,,7280.505
1501,2000-09-14,7348.81,7367.27,7144.12,7152.29,,7255.695
1502,2000-09-15,7160.01,7364.46,7120.31,7155.45,,7242.385
1503,2000-09-18,6990.48,7026.27,6902.54,6910.14,,6964.405
1504,2000-09-19,6811.72,6950.04,6712.2,6734.9,,6831.12
1505,2000-09-20,6843.95,6910.91,6720.34,6880.09,,6815.625
1506,2000-09-21,6818.96,6946.84,6774.47,6920.9,,6860.655
1507,2000-09-22,6737.54,6780.27,6600.1,6612.09,,6690.185
1508,2000-09-25,6618.16,6726.75,6550.21,6677.46,,6638.48
1509,2000-09-26,6647.94,6780.68,6491.34,6749.03,,6636.01
1510,2000-09-27,6706.45,6840.38,6668.07,6717.04,,6754.225
1511,2000-09-28,6744.79,6799.62,6564.87,6564.87,,6682.245
1512,2000-09-29,6571.62,6589.82,6425.58,6432.36,,6507.7
1513,2000-10-02,6165.64,6248.12,6014.87,6024.07,,6131.495
1514,2000-10-03,5943.79,6214.53,5907.04,6143.44,,6060.785
1515,2000-10-04,5989.45,5997.92,5946.95,5997.92,,5972.435
1516,2000-10-05,5932.79,6047.78,5904.98,6029.65,,5976.38
1517,2000-10-06,6037.54,6367.39,6037.54,6353.67,,6202.465
1518,2000-10-09,6336.3,6338.52,6203.47,6209.42,,6270.995
1519,2000-10-11,6070.43,6070.43,6013.53,6040.55,,6041.98
1520,2000-10-12,5850.26,5981.67,5763.81,5805.01,,5872.74
1521,2000-10-13,5577.86,5876.11,5482.98,5876.11,,5679.545
1522,2000-10-16,6060.44,6161.16,5602.72,5630.95,,5881.94
1523,2000-10-17,5512.0,5742.68,5512.0,5702.36,,5627.34
1524,2000-10-18,5606.53,5626.74,5427.46,5432.23,,5527.1
1525,2000-10-19,5261.94,5284.34,5074.44,5081.28,,5179.39
1526,2000-10-20,5241.57,5407.06,5241.57,5404.78,,5324.315
1527,2000-10-23,5644.73,5718.17,5539.97,5680.95,,5629.07
1528,2000-10-24,5701.15,5933.42,5645.05,5918.63,,5789.235
1529,2000-10-25,5914.37,6035.17,5898.97,6023.78,,5967.07
1530,2000-10-26,5937.22,6011.05,5909.35,5941.85,,5960.2
1531,2000-10-27,5991.83,6003.38,5804.92,5805.17,,5904.15
1532,2000-10-30,5644.26,5666.96,5615.9,5659.08,,5641.43
1533,2000-10-31,5530.8,5626.03,5502.67,5544.18,,5564.35
1534,2000-11-01,5552.3,5570.58,5400.26,5425.02,,5485.42
1535,2000-11-02,5385.54,5630.01,5381.42,5626.08,,5505.715
1536,2000-11-03,5723.35,5813.44,5663.74,5796.08,,5738.59
1537,2000-11-06,5679.09,5708.77,5609.14,5657.48,,5658.955
1538,2000-11-07,5721.88,5877.77,5720.89,5877.77,,5799.33
1539,2000-11-08,5926.4,6164.62,5889.01,6067.94,,6026.815
1540,2000-11-09,6025.16,6089.55,5926.64,6089.55,,6008.095
1541,2000-11-10,6039.19,6126.09,6018.45,6088.74,,6072.27
1542,2000-11-13,5878.64,5878.64,5748.43,5793.52,,5813.535
1543,2000-11-14,5747.0,5855.28,5721.69,5772.51,,5788.485
1544,2000-11-15,5896.64,5942.06,5696.01,5737.02,,5819.035
1545,2000-11-16,5554.0,5581.93,5436.85,5454.13,,5509.39
1546,2000-11-17,5264.93,5367.65,5168.97,5351.36,,5268.31
1547,2000-11-20,4994.73,5036.62,4841.67,4845.21,,4939.145
1548,2000-11-21,4770.78,5103.0,4760.68,5103.0,,4931.84
1549,2000-11-22,5128.98,5293.89,5113.22,5130.61,,5203.555
1550,2000-11-23,5057.3,5148.3,5032.2,5146.92,,5090.25
1551,2000-11-24,5218.18,5423.43,5218.18,5419.99,,5320.805
1552,2000-11-27,5510.8,5526.13,5384.04,5433.78,,5455.085
1553,2000-11-28,5388.68,5411.0,5337.42,5362.26,,5374.21
1554,2000-11-29,5275.38,5386.36,5266.14,5319.46,,5326.25
1555,2000-11-30,5323.7,5372.01,5223.31,5256.93,,5297.66
1556,2000-12-01,5173.02,5342.06,5163.23,5342.06,,5252.645
1557,2000-12-04,5239.82,5243.05,5168.91,5174.02,,5205.98
1558,2000-12-05,5139.53,5241.17,5102.68,5199.2,,5171.925
1559,2000-12-06,5323.2,5366.79,5164.43,5170.62,,5265.61
1560,2000-12-07,5131.94,5216.22,5131.94,5212.73,,5174.08
1561,2000-12-08,5216.36,5269.62,5186.35,5252.83,,5227.985
1562,2000-12-11,5283.81,5300.3,5237.19,5284.41,,5268.745
1563,2000-12-12,5320.61,5403.14,5320.61,5380.09,,5361.875
1564,2000-12-13,5380.34,5397.29,5332.52,5384.36,,5364.905
1565,2000-12-14,5350.26,5350.26,5274.15,5320.16,,5312.205
1566,2000-12-15,5256.09,5264.18,5202.04,5224.74,,5233.11
1567,2000-12-18,5116.07,5127.73,5022.34,5055.2,,5075.035
1568,2000-12-19,5004.6,5044.07,4957.27,5040.25,,5000.67
1569,2000-12-20,4966.8,4998.35,4919.2,4947.89,,4958.775
1570,2000-12-21,4834.76,4834.76,4797.27,4817.22,,4816.015
1571,2000-12-22,4765.1,4888.35,4728.41,4811.22,,4808.38
1572,2000-12-26,4871.86,4880.41,4711.38,4721.36,,4795.895
1573,2000-12-27,4663.65,4663.65,4602.95,4614.63,,4633.3
1574,2000-12-28,4581.06,4797.14,4555.91,4797.14,,4676.525
1575,2000-12-29,4797.08,4813.64,4728.43,4743.94,,4771.035
1576,2001-01-02,4717.49,4945.09,4678.0,4935.28,,4811.545
1577,2001-01-03,4843.54,4970.45,4831.12,4894.79,,4900.785
1578,2001-01-04,5028.32,5169.13,5028.32,5136.13,,5098.725
1579,2001-01-05,5153.01,5298.43,5117.63,5295.53,,5208.03
1580,2001-01-08,5248.1,5368.77,5188.51,5188.51,,5278.64
1581,2001-01-09,5206.5,5376.12,5206.5,5376.12,,5291.31
1582,2001-01-10,5406.13,5476.9,5350.07,5436.78,,5413.485
1583,2001-01-11,5475.59,5531.2,5348.34,5369.24,,5439.77
1584,2001-01-12,5404.35,5423.19,5288.79,5339.4,,5355.99
1585,2001-01-15,5292.75,5380.49,5254.83,5379.66,,5317.66
1586,2001-01-16,5399.7,5665.98,5399.7,5662.94,,5532.84
1587,2001-01-17,5702.87,5805.26,5652.52,5769.95,,5728.89
1588,2001-01-18,5803.52,5892.53,5734.49,5847.91,,5813.51
1589,2001-01-29,5850.7,5933.68,5680.06,5680.06,,5806.87
1590,2001-01-30,5685.19,5792.5,5577.87,5792.5,,5685.185
1591,2001-01-31,5853.62,5992.43,5821.89,5936.2,,5907.16
1592,2001-02-01,5927.25,5975.05,5850.99,5897.93,,5913.02
1593,2001-02-02,5958.78,6103.1,5958.78,6049.26,,6030.94
1594,2001-02-05,6012.43,6012.43,5867.79,5932.42,,5940.11
1595,2001-02-06,5905.6,6042.72,5828.33,5849.06,,5935.525
1596,2001-02-07,5738.66,5781.2,5685.59,5693.58,,5733.395
1597,2001-02-08,5693.63,5763.14,5653.86,5758.6,,5708.5
1598,2001-02-09,5782.42,5893.4,5742.45,5809.84,,5817.925
1599,2001-02-12,5807.61,5894.27,5795.68,5847.07,,5844.975
1600,2001-02-13,5922.02,6027.49,5917.63,6027.49,,5972.56
1601,2001-02-14,6060.89,6097.29,5881.04,5887.68,,5989.165
1602,2001-02-15,5963.07,6104.24,5945.06,6104.24,,6024.65
1603,2001-02-16,6156.36,6198.22,5997.63,6045.67,,6097.925
1604,2001-02-19,5921.18,5991.29,5846.07,5937.3,,5918.68
1605,2001-02-20,5992.74,6079.62,5949.35,5971.29,,6014.485
1606,2001-02-21,5920.95,5957.78,5863.14,5949.96,,5910.46
1607,2001-02-22,5885.67,5885.67,5733.35,5759.04,,5809.51
1608,2001-02-23,5727.03,5778.1,5678.23,5726.93,,5728.165
1609,2001-02-26,5746.65,5789.17,5708.17,5716.02,,5748.67
1610,2001-02-27,5788.02,5805.4,5660.14,5674.69,,5732.77
1611,2001-03-01,5581.95,5584.46,5478.65,5499.86,,5531.555
1612,2001-03-02,5536.19,5561.38,5471.62,5499.54,,5516.5
1613,2001-03-05,5506.6,5610.9,5473.01,5609.74,,5541.955
1614,2001-03-06,5689.64,5736.32,5626.87,5635.06,,5681.595
1615,2001-03-07,5735.79,5793.76,5735.79,5777.13,,5764.775
1616,2001-03-08,5794.34,5794.34,5697.67,5711.02,,5746.005
1617,2001-03-09,5655.92,5683.11,5632.26,5680.43,,5657.685
1618,2001-03-12,5578.69,5615.82,5556.07,5582.67,,5585.945
1619,2001-03-13,5509.79,5646.86,5498.56,5610.4,,5572.71
1620,2001-03-14,5683.88,5703.52,5642.26,5658.21,,5672.89
1621,2001-03-15,5656.42,5747.01,5600.66,5742.74,,5673.835
1622,2001-03-16,5749.48,5846.39,5749.48,5783.93,,5797.935
1623,2001-03-19,5783.02,5791.38,5629.12,5641.89,,5710.25
1624,2001-03-20,5693.05,5717.21,5624.3,5642.7,,5670.755
1625,2001-03-21,5602.14,5684.35,5602.14,5623.42,,5643.245
1626,2001-03-22,5647.44,5735.74,5647.44,5730.95,,5691.59
1627,2001-03-23,5801.57,5836.17,5790.29,5800.55,,5813.23
1628,2001-03-26,5848.63,5862.3,5810.66,5854.42,,5836.48
1629,2001-03-27,5943.91,5981.31,5871.11,5884.33,,5926.21
1630,2001-03-28,5907.53,5922.81,5816.39,5819.39,,5869.6
1631,2001-03-29,5812.6,5846.63,5787.12,5833.88,,5816.875
1632,2001-03-30,5863.58,5865.48,5772.39,5797.92,,5818.935
1633,2001-04-02,5797.85,5797.85,5596.18,5607.73,,5697.015
1634,2001-04-03,5521.99,5538.09,5439.4,5446.82,,5488.745
1635,2001-04-04,5386.59,5455.52,5345.6,5405.85,,5400.56
1636,2001-04-06,5570.71,5584.14,5508.81,5515.13,,5546.475
1637,2001-04-09,5476.75,5476.75,5391.09,5401.83,,5433.92
1638,2001-04-10,5432.96,5506.1,5349.14,5353.5,,5427.62
1639,2001-04-11,5470.67,5474.17,5362.43,5467.75,,5418.3
1640,2001-04-12,5521.93,5563.51,5503.11,5533.22,,5533.31
1641,2001-04-13,5592.3,5601.49,5492.3,5495.47,,5546.895
1642,2001-04-16,5490.42,5490.42,5409.05,5432.28,,5449.735
1643,2001-04-17,5404.76,5458.73,5391.25,5431.95,,5424.99
1644,2001-04-18,5479.47,5523.72,5472.79,5508.61,,5498.255
1645,2001-04-19,5682.46,5683.63,5602.79,5608.5,,5643.21
1646,2001-04-20,5645.11,5645.11,5590.87,5596.63,,5617.99
1647,2001-04-23,5607.46,5612.69,5562.67,5597.7,,5587.68
1648,2001-04-24,5569.62,5644.68,5567.43,5589.34,,5606.055
1649,2001-04-25,5594.19,5601.35,5500.97,5516.2,,5551.16
1650,2001-04-26,5542.39,5548.67,5461.5,5518.73,,5505.085
1651,2001-04-27,5505.61,5509.32,5416.04,5416.67,,5462.68
1652,2001-04-30,5430.59,5469.66,5371.81,5381.67,,5420.735
1653,2001-05-02,5469.95,5502.53,5267.04,5304.24,,5384.785
1654,2001-05-04,5384.3,5436.53,5211.7,5244.05,,5324.115
1655,2001-05-07,5278.91,5316.79,5200.75,5229.93,,5258.77
1656,2001-05-09,5195.04,5248.29,5166.39,5232.64,,5207.34
1657,2001-05-10,5215.55,5215.55,5117.14,5122.17,,5166.345
1658,2001-05-11,5110.91,5251.39,5033.56,5232.72,,5142.475
1659,2001-05-14,5161.25,5212.04,5144.17,5176.45,,5178.105
1660,2001-05-15,5166.97,5210.36,5142.89,5158.79,,5176.625
1661,2001-05-16,5147.02,5148.6,5081.14,5082.02,,5114.87
1662,2001-05-17,5112.23,5175.53,5090.86,5143.44,,5133.195
1663,2001-05-18,5180.91,5180.91,5094.58,5111.67,,5137.745
1664,2001-05-21,5079.72,5079.72,4902.22,4958.61,,4990.97
1665,2001-05-22,4991.67,5049.04,4973.06,4991.48,,5011.05
1666,2001-05-23,4998.68,5209.97,4963.46,5209.97,,5086.715
1667,2001-05-24,5193.87,5246.79,5172.05,5226.79,,5209.42
1668,2001-05-25,5206.23,5229.79,5165.3,5170.08,,5197.545
1669,2001-05-28,5123.9,5141.38,5073.15,5079.72,,5107.265
1670,2001-05-29,5086.3,5174.81,5086.3,5095.26,,5130.555
1671,2001-05-30,5078.91,5103.65,5048.98,5057.07,,5076.315
1672,2001-05-31,5014.93,5094.56,5012.28,5048.86,,5053.42
1673,2001-06-01,5090.66,5096.43,4991.32,5013.96,,5043.875
1674,2001-06-04,5012.14,5012.14,4944.98,4985.11,,4978.56
1675,2001-06-05,5016.26,5065.06,4991.5,5065.06,,5028.28
1676,2001-06-06,5129.48,5234.12,5129.48,5220.44,,5181.8
1677,2001-06-07,5172.69,5177.47,5126.3,5153.35,,5151.885
1678,2001-06-08,5231.17,5282.82,5206.27,5226.28,,5244.545
1679,2001-06-11,5211.7,5271.3,5198.44,5271.3,,5234.87
1680,2001-06-12,5247.42,5298.69,5244.74,5266.24,,5271.715
1681,2001-06-13,5270.16,5318.71,5205.03,5209.71,,5261.87
1682,2001-06-14,5179.4,5200.5,5091.52,5119.19,,5146.01
1683,2001-06-15,5080.8,5158.63,5080.8,5158.63,,5119.715
1684,2001-06-18,5132.52,5132.6,5052.25,5070.52,,5092.425
1685,2001-06-19,5073.35,5089.57,5030.51,5039.98,,5060.04
1686,2001-06-20,5038.89,5074.09,5025.08,5029.64,,5049.585
1687,2001-06-21,5044.2,5066.17,4965.86,4984.88,,5016.015
1688,2001-06-22,4957.19,4985.38,4884.91,4904.34,,4935.145
1689,2001-06-26,4932.15,4948.44,4784.67,4785.12,,4866.555
1690,2001-06-27,4822.67,4871.74,4773.88,4825.28,,4822.81
1691,2001-06-28,4826.27,4826.68,4741.54,4768.55,,4784.11
1692,2001-06-29,4854.6,4898.99,4843.55,4883.43,,4871.27
1693,2001-07-02,4886.49,4888.37,4805.49,4886.86,,4846.93
1694,2001-07-03,4861.41,4906.82,4825.85,4843.82,,4866.335
1695,2001-07-04,4801.26,4801.26,4713.84,4739.16,,4757.55
1696,2001-07-05,4696.56,4761.05,4686.32,4709.2,,4723.685
1697,2001-07-06,4670.27,4766.27,4663.82,4707.01,,4715.045
1698,2001-07-09,4677.04,4693.76,4636.9,4657.3,,4665.33
1699,2001-07-10,4674.29,4692.41,4612.84,4616.71,,4652.625
1700,2001-07-11,4589.03,4614.79,4538.47,4548.29,,4576.63
1701,2001-07-12,4587.69,4638.48,4562.05,4633.54,,4600.265
1702,2001-07-13,4715.33,4715.33,4483.09,4485.68,,4599.21
1703,2001-07-16,4505.72,4510.74,4305.02,4368.69,,4407.88
1704,2001-07-17,4318.02,4410.7,4301.89,4371.99,,4356.295
1705,2001-07-18,4387.07,4387.19,4204.6,4219.89,,4295.895
1706,2001-07-19,4090.51,4238.34,4065.64,4190.78,,4151.99
1707,2001-07-20,4197.42,4270.19,4154.9,4220.33,,4212.545
1708,2001-07-23,4248.35,4262.77,4137.28,4151.93,,4200.025
1709,2001-07-24,4101.61,4101.61,4008.08,4040.77,,4054.845
1710,2001-07-25,4026.09,4139.38,4026.09,4136.39,,4082.735
1711,2001-07-26,4157.58,4308.2,4100.3,4300.41,,4204.25
1712,2001-07-27,4341.49,4417.62,4289.37,4320.59,,4353.495
1713,2001-07-31,4299.57,4365.9,4275.42,4352.98,,4320.66
1714,2001-08-01,4402.71,4411.92,4328.53,4354.52,,4370.225
1715,2001-08-02,4393.31,4490.19,4379.66,4490.19,,4434.925
1716,2001-08-03,4499.68,4579.16,4488.54,4530.68,,4533.85
1717,2001-08-06,4507.84,4527.75,4451.04,4470.73,,4489.395
1718,2001-08-07,4425.24,4426.02,4367.54,4404.0,,4396.78
1719,2001-08-08,4413.13,4515.41,4413.13,4514.1,,4464.27
1720,2001-08-09,4469.92,4521.16,4445.15,4448.52,,4483.155
1721,2001-08-10,4470.75,4491.45,4394.09,4476.91,,4442.77
1722,2001-08-13,4492.28,4557.85,4470.17,4520.76,,4514.01
1723,2001-08-14,4547.75,4589.6,4523.35,4589.6,,4556.475
1724,2001-08-15,4593.65,4665.37,4581.64,4623.11,,4623.505
1725,2001-08-16,4651.03,4710.14,4632.68,4687.33,,4671.41
1726,2001-08-17,4713.58,4715.2,4626.84,4638.36,,4671.02
1727,2001-08-20,4520.12,4595.75,4520.12,4550.36,,4557.935
1728,2001-08-21,4553.95,4575.65,4519.7,4562.73,,4547.675
1729,2001-08-22,4509.03,4575.44,4483.04,4487.52,,4529.24
1730,2001-08-23,4491.23,4506.92,4435.97,4459.76,,4471.445
1731,2001-08-24,4430.42,4430.42,4303.34,4310.32,,4366.88
1732,2001-08-27,4352.34,4407.82,4333.2,4384.55,,4370.51
1733,2001-08-28,4405.22,4406.97,4340.65,4368.38,,4373.81
1734,2001-08-29,4350.91,4508.69,4342.01,4508.69,,4425.35
1735,2001-08-30,4495.92,4576.33,4494.84,4503.86,,4535.585
1736,2001-08-31,4450.2,4513.26,4430.43,4509.44,,4471.845
1737,2001-09-03,4520.0,4526.27,4446.27,4454.77,,4486.27
1738,2001-09-04,4450.56,4493.53,4403.96,4493.53,,4448.745
1739,2001-09-05,4476.8,4510.58,4410.78,4424.91,,4460.68
1740,2001-09-06,4398.53,4412.42,4314.08,4338.26,,4363.25
1741,2001-09-07,4274.76,4305.65,4244.86,4302.16,,4275.255
1742,2001-09-10,4254.48,4305.74,4214.94,4289.1,,4260.34
1743,2001-09-11,4294.62,4304.57,4169.67,4176.93,,4237.12
1744,2001-09-13,3902.93,3952.67,3902.93,3952.49,,3927.8
1745,2001-09-14,3871.31,3916.93,3763.42,3774.62,,3840.175
1746,2001-09-19,3670.73,3781.17,3663.66,3781.17,,3722.415
1747,2001-09-20,3693.91,3725.91,3693.11,3698.84,,3709.51
1748,2001-09-21,3599.73,3607.2,3588.46,3591.85,,3597.83
1749,2001-09-24,3503.33,3547.67,3461.97,3533.51,,3504.82
1750,2001-09-25,3622.46,3649.19,3473.56,3493.78,,3561.375
1751,2001-09-26,3475.87,3625.53,3411.68,3625.53,,3518.605
1752,2001-09-27,3586.81,3602.18,3546.27,3567.63,,3574.225
1753,2001-09-28,3587.81,3645.48,3587.81,3636.94,,3616.645
1754,2001-10-02,3623.67,3623.67,3484.08,3492.12,,3553.875
1755,2001-10-03,3480.19,3511.38,3436.25,3446.26,,3473.815
1756,2001-10-04,3610.16,3610.16,3491.32,3493.66,,3550.74
1757,2001-10-05,3502.37,3585.64,3467.94,3585.46,,3526.79
1758,2001-10-08,3519.35,3568.19,3495.93,3520.35,,3532.06
1759,2001-10-09,3561.16,3618.93,3535.2,3618.93,,3577.065
1760,2001-10-11,3721.06,3810.84,3716.19,3789.93,,3763.515
1761,2001-10-12,3898.36,3898.36,3769.89,3801.5,,3834.125
1762,2001-10-15,3724.66,3756.4,3706.15,3712.82,,3731.275
1763,2001-10-16,3715.09,3794.86,3699.82,3794.86,,3747.34
1764,2001-10-17,3829.61,3872.81,3800.2,3817.13,,3836.505
1765,2001-10-18,3761.1,3811.2,3758.58,3811.2,,3784.89
1766,2001-10-19,3786.19,3860.16,3759.51,3845.62,,3809.835
1767,2001-10-22,3866.7,3924.3,3861.71,3900.62,,3893.005
1768,2001-10-23,3959.14,3959.14,3868.92,3874.42,,3914.03
1769,2001-10-24,3884.62,3986.67,3884.62,3986.67,,3935.645
1770,2001-10-25,4006.42,4043.21,3983.64,4012.2,,4013.425
1771,2001-10-26,4042.47,4104.21,4031.05,4043.57,,4067.63
1772,2001-10-29,4081.94,4084.89,4033.98,4065.1,,4059.435
1773,2001-10-30,3961.56,3976.22,3906.7,3915.61,,3941.46
1774,2001-10-31,3877.24,3944.31,3872.33,3903.49,,3908.32
1775,2001-11-01,3939.08,3960.32,3910.84,3929.69,,3935.58
1776,2001-11-02,3999.86,4037.31,3981.61,3998.48,,4009.46
1777,2001-11-05,4014.74,4080.51,3984.68,4080.51,,4032.595
1778,2001-11-06,4136.85,4158.2,4082.92,4082.92,,4120.56
1779,2001-11-07,4135.97,4175.45,4114.84,4158.15,,4145.145
1780,2001-11-08,4179.05,4208.51,4112.07,4135.03,,4160.29
1781,2001-11-09,4135.03,4143.92,4087.35,4123.78,,4115.635
1782,2001-11-12,4126.0,4178.83,4090.96,4172.63,,4134.895
1783,2001-11-13,4151.46,4193.5,4134.93,4136.54,,4164.215
1784,2001-11-14,4241.04,4286.52,4210.55,4277.7,,4248.535
1785,2001-11-15,4291.15,4403.59,4285.33,4403.59,,4344.46
1786,2001-11-16,4427.78,4491.5,4395.34,4446.62,,4443.42
1787,2001-11-19,4459.39,4556.54,4436.9,4548.63,,4496.72
1788,2001-11-20,4577.26,4605.68,4452.93,4455.8,,4529.305
1789,2001-11-21,4409.07,4533.37,4401.46,4533.37,,4467.415
1790,2001-11-22,4538.29,4557.28,4438.4,4450.02,,4497.84
1791,2001-11-23,4470.42,4534.7,4440.89,4519.08,,4487.795
1792,2001-11-26,4560.56,4622.33,4560.56,4608.32,,4591.445
1793,2001-11-27,4722.18,4722.18,4523.0,4580.33,,4622.59
1794,2001-11-28,4578.7,4617.9,4445.69,4447.58,,4531.795
1795,2001-11-29,4398.12,4465.83,4376.22,4465.83,,4421.025
1796,2001-11-30,4497.25,4507.94,4441.12,4441.12,,4474.53
1797,2001-12-03,4534.37,4647.71,4532.19,4646.61,,4589.95
1798,2001-12-04,4638.89,4767.92,4603.12,4766.43,,4685.52
1799,2001-12-05,4892.31,4968.64,4854.24,4924.56,,4911.44
1800,2001-12-06,5097.57,5214.77,5084.14,5208.86,,5149.455
1801,2001-12-07,5234.54,5335.01,5180.4,5333.93,,5257.705
1802,2001-12-10,5345.51,5435.48,5304.99,5321.28,,5370.235
1803,2001-12-11,5252.71,5322.05,5191.32,5273.97,,5256.685
1804,2001-12-12,5333.73,5553.89,5333.73,5539.31,,5443.81
1805,2001-12-13,5623.6,5651.98,5349.67,5407.54,,5500.825
1806,2001-12-14,5293.52,5486.73,5293.52,5486.73,,5390.125
1807,2001-12-17,5502.04,5535.75,5413.97,5456.15,,5474.86
1808,2001-12-18,5588.45,5588.45,5309.38,5329.19,,5448.915
1809,2001-12-19,5391.31,5402.65,5211.98,5221.96,,5307.315
1810,2001-12-20,5199.47,5309.1,5142.83,5309.1,,5225.965
1811,2001-12-21,5209.27,5264.08,5090.55,5109.24,,5177.315
1812,2001-12-24,5132.61,5208.0,5100.52,5164.73,,5154.26
1813,2001-12-25,5198.17,5381.22,5197.32,5372.81,,5289.27
1814,2001-12-26,5421.73,5481.62,5348.15,5392.43,,5414.885
1815,2001-12-27,5464.52,5505.19,5293.54,5332.98,,5399.365
1816,2001-12-28,5372.85,5408.15,5307.38,5398.28,,5357.765
1817,2001-12-31,5481.07,5583.82,5477.53,5551.24,,5530.675
1818,2002-01-02,5575.34,5645.11,5493.59,5600.05,,5569.35
1819,2002-01-03,5684.91,5690.29,5517.09,5526.32,,5603.69
1820,2002-01-04,5678.36,5684.88,5600.93,5638.53,,5642.905
1821,2002-01-07,5691.15,5836.74,5657.93,5834.89,,5747.335
1822,2002-01-08,5843.68,5885.6,5753.62,5810.08,,5819.61
1823,2002-01-09,5885.89,5915.42,5781.62,5865.54,,5848.52
1824,2002-01-10,5868.54,5910.77,5806.13,5871.28,,5858.45
1825,2002-01-11,5889.49,5926.99,5685.29,5687.59,,5806.14
1826,2002-01-14,5625.64,5661.02,5578.46,5611.86,,5619.74
1827,2002-01-15,5582.65,5628.65,5494.04,5592.74,,5561.345
1828,2002-01-16,5615.29,5645.4,5488.33,5488.33,,5566.865
1829,2002-01-17,5375.4,5519.81,5375.4,5501.13,,5447.605
1830,2002-01-18,5589.61,5632.17,5511.29,5522.8,,5571.73
1831,2002-01-21,5569.6,5799.87,5565.01,5798.05,,5682.44
1832,2002-01-22,5863.58,5880.83,5731.7,5804.1,,5806.265
1833,2002-01-23,5770.96,5958.39,5744.89,5769.78,,5851.64
1834,2002-01-24,5853.87,5875.32,5735.7,5801.92,,5805.51
1835,2002-01-25,5925.78,5978.57,5897.67,5950.64,,5938.12
1836,2002-01-28,6026.87,6049.12,5984.21,6007.33,,6016.665
1837,2002-01-29,6008.22,6008.22,5840.4,5846.19,,5924.31
1838,2002-01-30,5738.99,5849.36,5738.99,5812.67,,5794.175
1839,2002-01-31,5871.38,5915.38,5823.94,5872.14,,5869.66
1840,2002-02-01,5948.1,5948.1,5849.05,5857.93,,5898.575
1841,2002-02-04,5867.45,5909.46,5834.5,5849.85,,5871.98
1842,2002-02-05,5812.7,5849.02,5773.07,5844.25,,5811.045
1843,2002-02-06,5887.31,5978.89,5887.31,5926.08,,5933.1
1844,2002-02-18,6048.65,6048.65,5953.75,5968.61,,6001.2
1845,2002-02-19,6000.61,6000.61,5857.49,5861.66,,5929.05
1846,2002-02-20,5817.74,5838.65,5685.82,5692.18,,5762.235
1847,2002-02-21,5766.4,5769.59,5640.15,5656.1,,5704.87
1848,2002-02-22,5562.17,5632.12,5532.17,5609.83,,5582.145
1849,2002-02-25,5644.22,5663.62,5499.85,5510.71,,5581.735
1850,2002-02-26,5607.28,5629.68,5492.94,5499.79,,5561.31
1851,2002-02-27,5536.81,5699.67,5536.81,5696.11,,5618.24
1852,2002-03-01,5672.03,5736.22,5645.8,5680.78,,5691.01
1853,2002-03-04,5878.46,5923.21,5834.26,5874.48,,5878.735
1854,2002-03-05,6033.71,6033.71,5877.41,5957.75,,5955.56
1855,2002-03-06,5955.27,6097.57,5942.28,6097.57,,6019.925
1856,2002-03-07,6130.74,6137.01,6037.63,6048.15,,6087.32
1857,2002-03-08,6077.7,6125.46,5971.91,6011.65,,6048.685
1858,2002-03-11,6088.19,6212.28,6078.29,6196.26,,6145.285
1859,2002-03-12,6198.75,6208.58,6086.41,6122.54,,6147.495
1860,2002-03-13,6119.13,6203.15,6068.23,6088.34,,6135.69
1861,2002-03-14,6045.55,6111.84,6006.08,6070.5,,6058.96
1862,2002-03-15,6062.13,6112.64,5939.46,5951.45,,6026.05
1863,2002-03-18,5999.6,6002.33,5917.07,5972.11,,5959.7
1864,2002-03-19,5989.73,6007.66,5877.39,5906.73,,5942.525
